"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default_payment_next_month"
6637,30000,2,3,1,41,2,2,2,2,2,2,29164,56258,60313,61129,62348,61193,1725,5000,2400,2341,0,2439,1
6638,310000,1,2,1,30,0,0,0,0,0,0,65744,8723,6245,7089,8059,8666,10626,1210,2000,2000,1666,1500,0
6639,1e+05,2,3,2,27,1,-2,-2,-1,-1,-2,2533,0,0,8081,0,0,1000,0,8081,0,0,0,0
6640,50000,1,3,1,53,1,-1,-1,0,0,-1,2020,484,929,474,0,1288,483,1000,0,0,1288,334,1
6641,3e+05,1,1,2,30,0,0,0,0,0,0,18978,132472,129576,129829,125382,124942,5100,4700,5000,4600,5200,4500,1
6642,310000,1,1,2,26,0,0,0,-1,-1,-1,44574,130038,79027,6666,6666,6666,4300,3715,6666,6666,6666,6666,0
6643,320000,1,1,2,29,0,0,0,2,2,2,64315,141808,151020,152040,164405,161525,5087,11620,5000,15000,0,4089,0
6644,50000,1,1,2,29,0,0,2,0,0,0,15602,17512,16926,17368,17959,19023,2686,0,1000,1000,3000,0,0
6645,60000,2,2,2,56,0,0,0,0,0,0,47381,48481,49505,17612,19461,18660,2105,2204,656,2159,678,851,0
6646,30000,2,2,1,46,1,2,2,2,2,2,27429,28937,30128,30548,31326,30688,1500,1980,1200,1400,0,800,1
6647,230000,1,2,1,29,0,0,0,0,0,0,59762,134946,130470,132038,131961,124256,5410,5000,4866,5300,5055,5000,0
6648,150000,1,2,1,45,1,2,2,2,2,2,24874,11092,12900,12396,13692,13323,2400,2000,0,1500,0,2000,0
6649,320000,1,1,1,33,-1,-1,-1,-2,-1,-1,9637,8339,0,0,1759,2624,8600,0,0,1759,2624,0,0
6650,320000,2,1,2,30,0,0,-1,-1,-1,-1,8144,7824,7500,7500,7500,7500,2816,7500,7500,7500,7500,42562,0
6651,50000,2,2,1,36,0,0,0,0,0,0,48057,48786,49768,27838,84810,27785,1996,2130,1200,1012,2034,973,0
6652,260000,1,2,2,29,0,0,0,0,0,0,3082,109494,111954,111771,111703,111864,1816,4300,4164,4500,4200,5000,0
6653,360000,2,3,1,50,0,0,0,0,0,0,198604,223526,206593,275847,163157,164838,10626,10000,10000,7000,7000,5000,0
6654,60000,2,2,2,40,0,0,0,0,0,0,29047,38738,31923,25885,20195,19494,1730,1411,1009,605,2012,209,1
6655,410000,2,1,2,26,2,0,0,0,0,0,60278,106428,109736,111487,114878,118541,5111,6500,5000,5117,5644,4767,1
6656,340000,1,2,1,58,-1,-1,-1,-1,-1,-1,120151,11076,3834,-754,6276,16871,7000,4024,754,7030,17050,6063,0
6657,120000,2,3,2,30,1,-1,-1,-1,-1,-1,8318,2900,2000,2000,0,4759,2900,2000,2000,0,4759,0,0
6658,20000,2,2,2,26,2,2,0,0,0,0,17453,16801,17789,17419,17628,18125,0,1281,771,640,790,761,0
6659,50000,1,2,1,39,0,0,0,0,2,2,15602,27690,27593,25833,25318,22684,2686,1500,1500,1500,0,1755,1
6660,10000,1,2,2,44,1,2,2,0,0,0,6106,7642,5381,3791,3791,0,1200,0,0,0,0,0,0
6661,150000,2,2,1,36,0,0,0,0,0,0,73521,5143,5988,6988,7988,0,5111,1000,1000,1000,0,2500,0
6662,270000,2,1,1,33,0,0,-1,-1,-1,-1,5000,46046,10725,1582,-46,4054,4500,11000,11336,0,4100,7500,0
6663,340000,1,1,1,39,-1,-1,-2,-1,-1,-2,27855,0,0,46350,0,0,4905,0,46350,0,0,24000,1
6664,230000,1,2,2,30,0,0,0,0,0,0,102087,147348,143548,133408,136481,140008,4557,5096,5000,5200,6024,5015,0
6665,270000,2,1,2,33,-1,-1,-1,-2,-2,-2,78374,11573,0,0,0,0,5038,0,0,0,0,5140,0
6666,90000,1,2,1,30,1,2,-1,-1,0,0,31652,3880,1377,4007,7742,11376,2500,5000,5960,5000,5000,1000,0
6667,1e+05,2,1,1,57,1,2,0,0,0,2,30005,44619,44856,32461,49916,29117,2401,1600,871,30347,0,0,1
6668,70000,1,2,2,39,1,2,2,2,2,2,33343,37584,38423,37212,39319,36082,1626,3000,0,3007,7,3119,0
6669,30000,1,3,1,51,0,0,0,0,0,0,20985,44243,64104,33406,34104,34869,1555,2500,1985,1163,1256,1316,0
6670,230000,2,2,2,30,0,0,0,0,-1,-1,94529,38192,39234,20960,360,360,4800,2000,3000,360,360,45385,0
6671,320000,1,1,2,26,-1,0,0,0,0,-2,97645,12484,13917,12125,0,0,7922,1700,243,0,0,220000,0
6672,230000,2,1,2,42,-1,-1,-1,-1,-1,2,998,326,326,1458,952,476,326,326,1458,952,0,326,0
6673,1e+05,2,1,2,31,-1,-1,-1,-1,-1,-1,43810,586,3660,5754,5666,5666,2816,3660,5754,5666,5666,6246,0
6674,60000,1,1,2,34,1,2,2,2,2,0,44498,27809,21658,22794,22289,22916,1903,0,1800,0,1000,1000,0
6675,260000,1,1,2,34,-1,-1,-1,-1,-1,-1,107314,27568,9166,6855,8089,9052,7000,9212,6949,8134,10043,28012,0
6676,240000,2,2,1,32,1,-2,-1,-1,-1,-1,0,0,493,-5,574,3509,0,493,0,579,3509,1198,0
6677,260000,1,1,2,30,0,0,2,0,0,0,71834,99506,100117,101212,101197,103175,3000,4100,3600,4500,4000,3900,0
6678,20000,1,3,2,24,1,2,0,0,0,0,10222,15897,16232,16555,16104,16055,1507,1300,573,576,600,1900,0
6679,30000,2,2,1,42,0,0,0,0,0,0,15776,17278,18289,18653,19195,19580,1500,1304,668,843,853,790,1
6680,80000,2,1,2,25,1,2,-1,-1,0,0,18086,1972,1426,5660,5660,0,2600,1426,5660,0,0,0,0
6681,130000,1,2,1,39,0,0,0,0,0,0,62080,88951,90672,89252,91118,95105,3000,3217,3177,3286,4200,2500,0
6682,120000,2,2,1,28,0,0,0,0,0,0,41768,80002,82020,73904,75558,77279,2500,4000,3000,3000,3000,3000,0
6683,20000,1,2,1,36,1,2,0,0,0,0,12521,12077,12779,13033,13308,13985,1173,1212,466,485,900,1000,1
6684,60000,1,1,1,38,-1,-1,2,0,0,2,9126,9617,9307,9665,10470,10169,1052,0,500,1100,0,1000,1
6685,180000,1,2,1,37,-1,-1,-1,-1,-1,-1,36672,11834,17380,8329,20406,9772,3204,17552,8333,20406,9772,9315,0
6686,270000,2,2,2,29,0,0,0,0,0,0,78374,143746,55506,56741,57983,59185,5038,3000,2000,2000,2000,3000,0
6687,360000,1,1,2,29,2,2,2,2,2,2,30530,126740,121910,89608,53535,36312,5580,0,6000,2500,0,1500,1
6688,390000,1,2,1,42,3,3,2,2,0,0,25229,210695,213758,208821,213083,217340,7000,8000,0,7800,7800,8300,1
6689,30000,1,2,1,40,1,2,0,0,-1,-1,9097,14923,10936,11436,1520,0,1000,1000,500,1520,0,0,0
6690,120000,2,2,1,29,-2,-2,-1,-1,-1,-1,10071,1481,19766,19661,16740,13272,0,20509,1513,1515,1539,20217,0
6691,250000,2,3,2,47,0,0,0,0,0,0,9193,150540,153103,152060,151470,151974,2000,7000,5200,5500,6300,5100,0
6692,90000,1,3,2,38,0,0,0,0,0,0,15522,45688,47690,48712,49525,50389,2554,2769,1791,1928,1960,1461,0
6693,20000,1,2,2,26,1,-1,-1,0,0,0,780,132,10067,10144,10400,0,0,10200,540,600,1000,0,0
6694,260000,1,1,1,42,0,-1,-1,0,0,0,18941,2640,182251,173922,160553,147124,4000,189570,6084,5798,4627,3589,0
6695,50000,1,2,2,24,0,0,0,0,0,0,7384,7737,8741,8911,8943,9140,1350,1294,464,324,345,500,0
6696,220000,2,1,2,43,1,-2,-2,-1,-1,-2,65542,2380,0,970,0,89,3800,0,970,0,89,0,0
6697,220000,1,2,1,31,0,0,2,0,-1,-1,30005,49036,31226,15568,10000,0,4500,0,5000,10000,0,10000,0
6698,50000,1,3,2,27,0,0,0,0,0,0,37218,36918,10163,10692,15307,19838,1500,3000,1000,5000,5000,1000,0
6699,150000,1,3,1,29,-2,-2,-2,-2,-2,-2,9755,9803,3427,924,-876,-969,2836,3524,929,869,7,1587,0
6700,60000,1,2,2,43,1,-2,-1,-1,-2,-2,0,0,780,0,0,0,0,780,0,0,0,0,0
6701,170000,2,2,2,25,2,0,0,0,0,0,21447,89705,91943,71201,69804,71088,2712,4000,2500,2700,2600,2600,1
6702,30000,2,2,1,45,0,0,0,0,0,0,19189,18578,20260,20626,21142,21790,1500,2000,1000,1000,1000,1500,0
6703,160000,2,2,2,30,6,5,4,3,2,0,71267,69676,67976,68468,67439,56163,3400,0,2000,0,1925,1130,1
6704,80000,1,1,3,27,0,0,0,0,0,0,37958,26312,28102,29078,29201,24122,2010,3000,2000,1000,1500,1000,0
6705,2e+05,1,2,2,25,0,0,0,0,-1,0,42441,128179,75525,76862,6131,27117,3663,3000,1537,10000,21300,651,0
6706,130000,1,2,2,29,0,0,0,0,0,0,50104,50910,44943,37176,38245,28682,3244,1500,1500,1500,1500,1500,0
6707,70000,2,2,2,35,1,-2,-2,-1,-1,-2,6283,-200,0,6171,0,0,1900,200,6171,0,0,0,0
6708,20000,2,2,2,23,0,0,0,0,0,-1,17757,19058,19681,19507,14656,756,1879,1500,500,0,756,23750,0
6709,50000,2,2,2,24,2,2,2,0,0,0,27110,28926,28167,28568,29019,30430,1600,0,1168,1060,1900,0,0
6710,110000,2,2,2,23,0,0,0,0,0,0,25637,29549,29705,29012,28355,16579,2567,1595,775,1000,600,2000,0
6711,50000,1,3,2,25,0,0,0,-1,0,0,44739,76277,36232,30200,30326,30290,1832,1005,31063,1094,1109,1013,0
6712,50000,2,2,2,23,0,0,0,-1,-1,0,25277,4728,5750,1361,1402,1911,1173,1150,1361,1402,1000,344,0
6713,130000,1,2,2,50,0,0,0,0,0,0,43507,96370,81293,66435,64975,66951,2900,3000,3000,3000,3000,3000,0
6714,350000,1,1,2,31,0,0,0,0,0,-1,204643,28753,48474,42377,41302,1666,11500,25000,1302,1000,1666,3778,0
6715,210000,1,1,1,45,2,-1,-1,-1,-1,-1,5649,360,360,360,360,870,1942,360,360,360,870,0,0
6716,50000,2,2,2,25,1,-1,-1,-1,-1,-1,19397,870,590,3700,1999,7300,1700,590,3700,1999,7300,17120,0
6717,390000,2,1,2,39,0,0,0,0,0,0,246659,265766,245458,249435,240521,246525,13000,10500,14000,10000,10000,10000,0
6718,120000,1,1,2,27,0,0,0,2,0,0,54921,20114,16606,9609,5429,9763,3075,10063,0,2000,5000,5000,1
6719,190000,2,2,2,29,0,0,2,0,0,0,69464,69878,64222,50518,44892,76088,3000,2008,3008,9056,36100,22500,0
6720,230000,2,2,2,26,0,-1,-1,-1,0,0,40271,9670,2615,10170,7200,7200,4000,2615,10170,0,0,908,1
6721,430000,2,1,2,26,0,0,0,0,0,0,295180,290906,275061,250488,250357,249990,13000,9000,10000,9000,10000,8000,0
6722,260000,1,2,2,55,0,0,0,0,0,0,51085,164055,141301,99115,101597,101290,5000,140000,4000,4000,4000,4000,0
6723,430000,1,1,1,47,-1,-1,-1,-1,-1,-1,352016,69458,23445,105199,47519,73537,14347,23560,109726,48237,74014,19443,0
6724,3e+05,1,1,1,46,1,2,2,2,2,2,15208,71796,80453,58257,97180,95531,2000,10000,0,40000,0,15000,1
6725,240000,2,3,1,31,0,0,0,0,0,0,80106,182933,178409,175091,171800,168476,6000,5500,5125,5031,4969,5071,0
6726,160000,1,1,1,36,0,0,2,2,2,0,32357,4802,4579,5840,5603,6352,4000,0,1500,0,1000,1000,1
6727,150000,1,2,2,34,2,2,2,2,2,2,31214,72341,76917,75370,81943,80203,3000,5500,0,7500,0,2000,1
6728,260000,1,1,2,29,0,0,0,0,0,0,212681,189566,183838,157898,164860,168294,8738,12000,5852,10000,6610,5836,0
6729,50000,1,3,2,25,0,0,0,0,0,0,18684,47872,38605,28184,28862,29161,2000,2000,1500,1500,1300,2000,0
6730,240000,2,2,1,43,2,2,2,0,0,0,146736,60152,40238,41366,37788,19025,6000,0,1528,0,1000,3574,1
6731,150000,2,1,2,39,-2,-2,-2,-2,-2,-2,33675,869,262,1203,4,320,4900,262,1203,150,470,1000,0
6732,170000,1,1,1,60,0,0,0,0,-2,-2,3779,47740,50100,0,0,0,1700,6267,0,0,0,4189,0
6733,3e+05,1,2,1,34,0,0,0,0,0,0,16098,32618,33610,34281,34944,35498,3121,1541,1212,1200,1000,1000,0
6734,30000,2,2,2,21,0,0,0,0,0,0,16224,18410,18821,19307,19260,20028,1333,1200,1000,6000,1000,5000,0
6735,270000,2,2,1,31,-1,-1,-1,0,0,0,134496,5625,60201,45299,40940,16923,6200,60207,1000,838,4476,24236,0
6736,90000,2,1,2,23,-1,-1,-1,0,0,0,32179,3066,3832,6194,5878,316,2518,3832,5878,0,0,3316,0
6737,60000,2,1,1,33,0,0,0,0,0,0,44498,28138,28285,28463,29303,29766,1903,1500,1500,1300,1100,1032,0
6738,360000,1,1,2,47,1,-1,-1,-2,-1,-1,16729,3760,0,0,123,0,5000,0,0,123,0,0,0
6739,360000,1,1,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,-5,-5,0,0,0,0,0,0,1
6740,20000,2,2,2,32,0,0,0,0,0,0,4500,9338,10073,10059,9760,10048,1097,1200,400,520,600,500,0
6741,150000,2,1,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6742,50000,2,2,2,27,0,0,0,0,0,0,20035,34183,35606,37018,37184,38066,2500,2000,2000,1349,1500,1500,0
6743,50000,2,5,2,29,0,0,0,0,0,0,18037,65289,64778,65861,63794,65069,2500,13000,12340,14000,12364,13000,0
6744,50000,2,2,1,41,0,0,0,0,0,0,45406,42713,33812,20483,19409,19318,2000,1317,698,693,1000,545,0
6745,20000,1,2,2,23,0,0,2,0,0,2,5837,9085,7784,8547,8907,6844,1304,1000,1000,600,200,500,1
6746,3e+05,2,2,2,26,0,0,0,0,0,0,44207,42926,44209,45472,46739,47895,3000,2000,2000,2000,2000,1000,0
6747,1e+05,1,1,2,34,0,0,0,0,0,-2,43810,44423,29980,30000,0,0,2816,1200,1000,0,0,0,0
6748,160000,2,1,1,37,-1,-1,-1,0,0,-1,2262,1046,344,1291,1193,1914,809,344,1193,0,3000,0,0
6749,30000,1,3,1,48,0,0,0,0,0,0,25343,13240,14015,14293,14763,14968,1500,1300,511,700,600,800,1
6750,3e+05,2,1,2,30,0,0,2,0,0,2,94529,84828,82228,83116,87990,86564,6090,0,3010,6249,0,3212,0
6751,30000,2,3,1,46,2,2,2,2,3,2,20985,23392,23908,24815,24133,25087,1500,1200,1600,0,1500,0,1
6752,60000,1,1,1,32,0,0,0,0,0,0,16082,19623,20606,20693,21134,22435,2000,1321,727,761,2500,1800,1
6753,30000,2,3,1,50,2,2,2,2,2,2,30400,28691,30474,27468,25813,25251,1,3017,12,3000,0,4000,1
6754,20000,2,2,1,44,8,7,6,5,4,3,16816,16721,16193,16445,15624,15096,221,0,780,0,0,0,1
6755,70000,2,1,2,24,0,0,0,0,0,0,16496,18338,19350,19734,20301,20812,1446,1322,706,885,1000,614,0
6756,3e+05,1,1,1,45,-1,-1,-1,-1,-1,-1,43607,-7334,8333,6666,8333,8333,1690,24000,6666,10000,8333,15449,1
6757,50000,1,2,1,28,0,0,-2,-2,-2,-2,25277,0,0,0,0,0,2000,0,0,0,0,776,0
6758,40000,1,2,2,24,0,0,0,-1,-1,2,24132,22275,0,517,25420,24863,1546,0,1517,25420,0,980,0
6759,3e+05,2,2,1,51,0,0,0,0,0,2,28806,131152,133976,136646,145147,142651,5000,5000,4888,10700,0,10100,1
6760,240000,2,2,2,29,0,0,0,2,2,0,34326,102971,108232,108628,94416,178120,3084,8633,3600,0,3700,9603,0
6761,60000,2,2,2,26,0,0,0,0,0,-1,26127,51256,47394,7879,-1940,27545,2000,1500,0,0,30000,656,0
6762,230000,2,2,2,29,-2,-2,-2,-2,-1,2,0,0,0,0,1004,854,0,0,0,1004,0,5183,0
6763,240000,2,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6764,70000,2,3,1,41,-1,-1,-1,-1,-1,-1,15639,-35,3527,3869,4468,-12,1000,3562,3869,4468,12,4550,0
6765,2e+05,2,1,1,29,-2,-2,-2,-2,-2,-2,4236,20000,11556,0,0,0,3543,11556,0,0,0,0,0
6766,280000,2,2,1,34,0,0,0,0,0,0,72897,83724,80721,79939,58586,14570,5100,2783,3575,1605,1520,0,0
6767,420000,2,1,1,36,0,0,0,0,0,0,32236,216513,196219,200117,204312,208373,8600,7123,7162,7419,7462,8621,0
6768,320000,1,2,1,31,0,0,0,0,0,0,22070,64417,65752,69639,80057,83713,4300,2406,5000,11610,5000,2971,1
6769,350000,2,1,2,57,-1,-1,-2,-1,-1,-1,62798,2328,4279,24973,76738,25108,8011,5096,25173,25896,25108,25000,0
6770,110000,2,1,1,25,0,0,0,0,0,0,41573,43303,27113,19582,19109,17236,1746,11279,1960,1000,633,527,0
6771,140000,1,2,1,28,-1,0,0,0,0,0,18396,12379,12187,7402,10827,11351,5000,3038,3007,5005,2056,2826,0
6772,50000,1,2,1,53,0,0,2,2,-2,-1,6458,20077,19462,0,0,150,1894,30,0,0,150,850,0
6773,50000,2,3,2,46,0,0,0,0,0,0,31422,47104,48325,0,49461,48438,2006,2000,2000,0,2000,2000,0
6774,470000,2,2,2,32,0,0,0,0,0,0,139983,488642,485382,360959,338592,123737,304815,15937,11891,120000,6380,250000,1
6775,360000,1,2,1,42,-1,-1,-1,-1,-2,-2,20636,49007,11095,0,0,0,4044,11095,0,0,0,53025,0
6776,160000,1,1,2,30,0,0,0,0,0,0,16757,21481,22389,22535,24236,20246,3000,1598,744,2000,744,3000,0
6777,2e+05,1,1,1,46,0,0,0,0,0,0,9637,77719,45961,29537,29758,30153,2100,1463,1039,1068,1267,1000,0
6778,120000,2,2,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6779,230000,1,1,2,27,0,0,0,0,0,0,13500,24414,18300,16908,37319,34978,8797,5000,10009,22000,20000,15000,0
6780,380000,1,2,1,42,0,0,0,0,0,0,288033,280752,284624,237176,211342,208432,11002,9816,8000,7824,8700,6500,0
6781,190000,1,3,1,43,0,0,0,0,0,0,10677,52509,50683,46602,40599,37192,3008,2014,1599,2014,2018,1041,0
6782,440000,2,3,2,34,0,0,0,0,0,-1,296963,133637,118372,33929,79807,19552,14008,30291,41,70128,19576,194014,0
6783,340000,1,1,1,32,1,1,1,1,0,0,163695,53197,63010,64178,64992,50722,16142,20012,10036,15000,10000,50000,0
6784,110000,2,1,2,26,1,2,2,2,2,2,46970,30447,29659,31767,31124,35511,2000,0,2600,0,5100,1400,1
6785,1e+05,2,1,2,24,-1,3,2,-1,-1,-1,28347,1326,652,326,326,476,2000,0,326,326,476,326,0
6786,80000,2,3,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6787,120000,2,2,1,30,0,0,0,0,0,0,54921,85804,86212,87003,88833,92348,3075,4001,3114,3232,5000,4000,0
6788,210000,2,1,2,31,0,0,0,0,0,0,38903,41518,43023,44005,45294,46387,3768,2500,2000,2000,2000,2000,0
6789,80000,2,1,2,25,-1,-1,2,-1,-1,-2,15448,17983,15590,10610,0,0,2007,200,10610,0,0,0,0
6790,70000,2,2,1,45,0,0,0,0,0,0,13243,14082,15021,7696,7872,8028,1315,1200,300,300,287,297,0
6791,180000,1,2,1,35,-2,-1,-1,-1,-2,-2,30814,4001,5975,0,0,0,2418,6000,0,0,0,0,0
6792,20000,1,2,2,22,1,-2,-2,-1,0,0,0,-440,-830,780,780,0,0,0,2000,0,0,0,0
6793,30000,1,2,1,40,2,2,0,0,0,0,29164,34416,32515,28499,29133,29988,1725,1634,796,865,1143,0,0
6794,450000,2,2,1,29,0,0,0,0,0,0,8958,162547,140911,111881,78759,78877,5111,3758,3901,2206,3089,3023,0
6795,160000,1,1,2,34,-1,-1,-1,-1,0,0,33765,6164,3775,22690,21288,9289,3400,3775,22690,0,0,62588,0
6796,280000,2,1,1,38,-2,-2,-2,-2,-2,-2,5536,0,0,0,0,0,2193,0,0,0,0,1100,0
6797,30000,1,3,1,47,0,0,2,0,0,-2,10041,30791,29913,30461,0,0,1176,0,1300,0,0,0,0
6798,340000,1,2,2,34,0,0,0,0,0,0,90258,167837,100407,88717,179,-336,6200,6000,7000,2,0,2003,0
6799,210000,2,1,2,32,0,0,0,0,0,0,41088,83429,77262,78783,75252,77090,3100,5000,5000,2726,4000,3000,0
6800,80000,1,2,2,24,0,0,0,0,0,2,25060,25215,26189,26801,28593,26020,1722,1388,1000,2180,0,929,1
6801,20000,1,3,1,50,2,2,2,0,0,0,18037,17037,17457,17868,18428,19120,1400,1000,1000,1000,1000,900,1
6802,260000,1,1,1,53,-2,-2,-2,-2,-2,-2,121720,360,360,720,360,360,5200,360,720,0,360,360,0
6803,280000,2,1,2,30,0,0,0,0,0,0,101329,131039,132269,144990,152632,155935,8000,4900,15000,10000,6000,6500,0
6804,50000,1,2,2,27,0,0,0,-2,-2,-2,21943,26439,-200,-200,-200,-200,2000,0,0,0,0,0,0
6805,280000,1,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
6806,30000,2,3,2,47,0,0,0,0,0,0,23055,24365,5160,6160,5780,4790,1500,1000,1000,0,1000,0,0
6807,160000,1,2,2,25,2,0,0,-2,-2,-1,7451,50976,-212,-212,-212,138,2000,0,0,0,500,500,1
6808,50000,1,1,2,45,0,0,0,0,-1,2,28234,27632,27992,16065,930,780,2000,4700,1000,930,0,0,0
6809,240000,2,2,2,30,0,0,0,0,0,0,36051,118255,111807,107418,90471,86363,3200,4000,3500,3300,3500,3000,0
6810,170000,1,1,1,42,-1,-1,-1,-1,-1,-1,61943,6072,8319,5330,1586,4920,5400,8369,5346,1590,4934,3568,0
6811,1e+05,1,1,2,30,0,0,0,0,0,0,7639,7718,8518,8950,9795,3274,1376,1000,1000,1000,59,0,0
6812,310000,2,2,2,36,-1,-1,-1,0,-1,-1,26330,16629,33433,28468,35669,23317,7400,33595,16000,36625,23317,23983,0
6813,360000,2,1,1,37,-2,-1,0,0,0,0,228639,27952,47213,121013,87332,106519,14630,20000,93000,30000,20000,12014,0
6814,150000,2,1,2,29,0,0,0,0,0,0,41659,63992,64720,66031,67459,69171,2134,1600,1587,1700,2000,1900,0
6815,90000,1,2,2,31,0,0,0,0,0,0,50665,62663,62425,59118,49449,38047,2500,2100,2000,2000,1500,1000,0
6816,3e+05,1,1,1,54,0,0,-2,-2,-2,-2,234867,0,0,0,0,0,8000,0,0,0,0,0,0
6817,320000,2,1,2,27,-1,0,0,0,0,0,22070,51757,113157,106767,30237,-1280,4300,100000,0,0,0,2750,0
6818,230000,1,1,2,27,0,0,0,0,0,0,0,14385,13190,17676,14792,11210,0,3000,8700,1500,600,4000,0
6819,320000,1,1,1,46,0,0,0,0,0,0,35515,34538,31648,127340,129411,128796,4231,4000,100000,5000,4183,3613,0
6820,150000,1,1,1,44,0,0,0,0,0,0,10438,38628,39982,40914,42053,43151,2059,2000,1600,1800,1800,1700,0
6821,260000,2,2,1,32,-2,-2,-2,-2,-2,-1,107314,172250,175771,180794,184650,167856,7000,6376,7942,8270,170000,6002,1
6822,140000,2,2,1,43,-1,-1,-1,-1,-1,-1,37005,316,316,956,1087,316,2700,316,956,1087,316,4342,0
6823,3e+05,2,2,1,27,0,0,0,0,0,0,43607,132730,124689,105447,106704,97725,1690,5000,5000,5000,5000,5000,0
6824,140000,2,2,1,51,0,0,0,0,0,0,69353,105189,97048,88247,88564,90145,3420,3330,3087,3162,4496,4003,1
6825,60000,2,1,2,23,0,0,0,0,0,0,29339,28809,30005,30452,29197,29381,1804,2000,1200,1600,1211,1165,0
6826,240000,2,1,2,28,0,0,-1,-1,-1,-2,9487,3188,454,2500,0,0,2598,454,2500,0,0,0,0
6827,230000,2,1,1,37,0,0,2,2,0,0,77139,111694,112131,108106,109798,107372,4500,3808,0,4000,5000,5000,0
6828,140000,2,1,2,24,2,2,2,2,2,3,37005,41624,40655,43974,46625,45590,2700,0,4000,3500,0,0,1
6829,20000,1,2,2,26,1,5,4,3,2,0,8925,12762,12276,11790,11460,14090,1500,0,0,0,3000,5000,1
6830,3e+05,1,2,1,53,0,0,0,0,0,0,109241,176308,179878,182005,175016,178293,6900,8000,7000,6565,6800,6100,1
6831,170000,2,2,2,26,0,0,0,0,0,0,3733,84458,62441,48175,29874,15525,1961,2741,2175,1874,1525,0,0
6832,50000,2,3,1,36,0,0,0,0,0,0,42548,43606,44577,45013,45695,46283,1267,1711,1587,1823,1956,1125,0
6833,150000,1,1,2,26,2,0,0,0,0,0,35923,51329,48122,43912,44834,45737,2050,3510,1720,1780,1800,1900,0
6834,50000,1,2,1,42,-1,2,0,0,2,2,9534,9169,9055,9908,9611,10059,390,1200,1000,0,1000,0,1
6835,50000,2,1,2,24,-2,-2,-2,-2,-2,-2,20035,1020,0,0,0,0,2500,0,0,0,0,0,0
6836,2e+05,2,1,1,31,-1,3,2,-1,-1,-1,10768,6523,750,14724,919,-3899,1610,0,14724,0,0,25000,0
6837,80000,1,2,2,36,0,0,0,0,0,0,30005,58852,54811,39960,40133,37607,1722,1857,1289,1615,1484,2500,0
6838,50000,1,1,2,25,1,2,2,0,0,0,16098,19557,18935,19005,17862,20393,3000,0,653,900,3000,27,1
6839,160000,2,2,2,42,2,2,2,2,2,2,6933,76489,77611,78683,80315,81887,1046,3000,2900,3000,3000,0,1
6840,460000,2,1,1,51,-1,-1,-1,0,0,0,392639,86992,37272,24445,77828,61029,15329,37272,0,65428,1221,21984,0
6841,50000,1,3,1,52,1,-2,-2,-2,-2,-2,45629,-4300,-4620,-4620,-5820,-5820,2063,0,0,0,0,0,0
6842,170000,2,2,1,36,-2,-2,-2,-2,-2,-2,3779,2894,1200,2735,3231,909,1700,1406,2735,3241,913,0,0
6843,20000,1,2,2,25,2,2,2,2,2,0,16420,16469,15907,17140,16724,18438,1500,0,1500,0,2000,1500,0
6844,50000,1,2,2,39,0,0,0,0,-1,-1,33675,48808,20131,19940,390,540,2005,1200,399,390,540,390,1
6845,3e+05,2,1,2,29,0,0,0,0,0,0,0,107488,97021,86283,87345,81666,0,5000,3000,3300,3010,3000,0
6846,2e+05,2,2,2,34,0,0,0,0,2,0,60200,100415,103618,107525,104042,100190,3469,5600,7800,0,3900,3100,1
6847,2e+05,2,1,2,26,2,-1,-1,-1,-1,0,18432,363,363,372,1971,2566,2000,363,372,1971,1000,865,0
6848,330000,1,1,2,32,0,0,0,0,0,0,215521,120340,142794,101923,103119,84834,10000,25000,5000,5000,4000,5000,0
6849,250000,2,1,2,38,-2,-2,-2,-2,-2,-2,15208,13097,3025,4128,1726,-587,5059,2004,2003,1726,692,116422,0
6850,1e+05,2,2,2,55,0,0,0,0,0,0,19189,58969,57625,45675,46236,46758,500,2311,1622,1674,1677,1697,0
6851,320000,1,1,2,33,0,0,0,0,0,0,276436,283292,281327,189287,185398,184414,10437,10059,5201,5211,5500,5500,0
6852,50000,2,2,1,25,0,0,0,0,0,0,20636,21367,22334,22426,22240,25378,1700,1336,927,801,4000,5000,1
6853,4e+05,1,2,2,42,0,0,0,0,0,0,58971,172685,176630,180315,184072,188194,4677,6630,6379,6586,7086,7522,1
6854,150000,1,3,2,34,0,0,0,0,0,0,26127,6230,140802,143354,146225,148820,2000,135000,5200,5500,5500,5400,1
